,index_party,sent
2648,2648,Wir wollen die Ziele des Gesetzes über den Auswärtigen Dienst erreichen.
2649,2649,"Gemeinsam mit unseren Partnern wollen wir im Sinne einer Feminist Foreign Policy Rechte, Ressourcen und Repräsentanz von Frauen und Mädchen weltweit stärken und gesellschaftliche Diversität fördern."
2650,2650,"Wir wollen mehr Frauen in internationale Führungspositionen entsenden, den Nationalen Aktionsplan zur Umsetzung der VN-Resolution 1325 ambitioniert umsetzen und weiterentwickeln."
2651,2651,"Deutschland betreibt eine aktive digitale Außenpolitik für ein globales, offenes Internet und eine konsistente EU-Digitalpolitik über Ressortgrenzen hinweg."
2652,2652,"Wir stärken unseren Einsatz in internationalen Gremien, Normenund Standardisierungsprozessen sowie Multi-Stakeholder-Foren (z."
2653,2653,B. IGF).
2654,2654,Den Einsatz der globalen Zivilgesellschaft für digitale Bürgerrechte unterstützen wir.
2655,2655,Wir wollen ein Völkerrecht des Netzes.
2656,2656,"In der Entwicklungszusammenarbeit arbeiten wir mit unseren Partnern am Aufbau ihrer unabhängigen digitalen Infrastruktur zur Stärkung ihrer digitalen Souveränität, auch auf EU-Ebene."
2657,2657,Wir verfolgen im digitalen Raum eine Politik der Abrüstung.
2658,2658,Dazu gehören auch ein Stopp der Weitergabe von Überwachungstechnologien an repressive Regime sowie der Schutz ziviler Infrastruktur vor Cyberangriffen.
2659,2659,Die NATO bleibt unverzichtbare Grundlage unserer Sicherheit.
2660,2660,Wir bekennen uns zur Stärkung des transatlantischen Bündnisses und zur fairen Lastenteilung.
2661,2661,"Wir bringen uns aktiv in den Prozess zur 144 Entwicklung eines neuen Strategischen Konzepts ein, um die neuen Herausforderungen der NATO anzugehen."
2662,2662,Die NATO-Fähigkeitsziele wollen wir in enger Abstimmung mit unseren Partnern erfüllen und entsprechend investieren.
2663,2663,"Wir setzen uns dafür ein, die politische Dimension der NATO zu stärken, auch um im Bündnis bestehende Spannungen zu adressieren."
2664,2664,"Solange Kernwaffen im Strategischen Konzept der NATO eine Rolle spielen, hat Deutschland ein Interesse daran, an den strategischen Diskussionen und Planungsprozessen teilzuhaben."
2665,2665,"Vor dem Hintergrund der fortbestehenden Bedrohung für die Sicherheit Deutschlands und Europas nehmen wir die Sorgen insbesondere unserer mittelund osteuropäischen Partnerstaaten ernst, bekennen uns zur Aufrechterhaltung eines glaubwürdigen Abschreckungspotenzials und wollen die Dialoganstrengungen der Allianz fortsetzen."
2666,2666,Wir unterstützen die Bemühungen des Bündnisses zu konventioneller und nuklearer Abrüstung sowie Rüstungskontrolle.
2667,2667,Wir werden den europäischen Pfeiler in der NATO stärken und uns für eine intensivere Zusammenarbeit zwischen NATO und EU einsetzen.
2668,2668,"Abrüstung, Rüstungskontrolle, Rüstungsexporte Wir brauchen eine abrüstungspolitische Offensive und wollen eine führende Rolle bei der Stärkung internationaler Abrüstungsinitiativen und Nichtverbreitungsregimes einnehmen, u. a. bei der Stockholm-Initiative für Nukleare Abrüstung."
2669,2669,"Wir werden uns dafür einsetzen, dass von der Überprüfungskonferenz des Nichtverbreitungsvertrages (NVV) 2022 ein wirklicher Impuls für die nukleare Abrüstung ausgeht."
2670,2670,Unser Ziel bleibt eine atomwaffenfreie Welt (Global Zero) und damit einhergehend ein Deutschland frei von Atomwaffen.
2671,2671,"Wir setzen uns mit Nachdruck für ein Nachfolgeabkommen zu NewSTART ein, das neben neuen strategischen Nuklearwaffensystemen auch solche kurzer und mittlerer Reichweite umfasst."
2672,2672,Wir setzen uns für Verhandlungen zwischen den USA und Russland zur vollständigen Abrüstung im substrategischen Bereich ein.
2673,2673,Nuklearwaffenstaaten wie China wollen wir stärker in nukleare Abrüstung und Rüstungskontrolle einbinden.
2674,2674,Im Lichte der Ergebnisse der Überprüfungskonferenz des NVV und in enger Absprache mit unseren Alliierten werden wir als Beobachter (nicht als Mitglied) bei der Vertragsstaatenkonferenz des Atomwaffenverbotsvertrages die Intention des Vertrages konstruktiv begleiten.
2675,2675,Wir wollen unser Engagement für biologische und chemische Sicherheit im Rahmen der Übereinkommen über das Verbot biologischer bzw.
2676,2676,chemischer Waffen (BWÜ und CWÜ) stärken.
2677,2677,Bewaffnete Drohnen wollen wir verstärkt in internationale Kontrollregime einbeziehen.
2678,2678,"Letale Autonome Waffensysteme, die vollständig der Verfügung des Menschen entzogen sind, lehnen wir ab."
2679,2679,Deren internationale Ächtung treiben wir aktiv voran.
2680,2680,145 Wir wollen die friedliche Nutzung des Weltraums und des Cyber-Raums.
2681,2681,"Für waffentechnologische Entwicklungen bei Biotech, Hyperschall, Weltraum, Cyber und KI werden wir frühzeitig Initiativen zur Rüstungskontrolle ergreifen."
2682,2682,"Wir wollen dazu beitragen, Normen für verantwortliches Staatenverhalten im Cyberspace zu stärken."
2683,2683,Wir unterstützen eine politische Erklärung gegen Explosivwaffen in bevölkerten Gebieten.
2684,2684,Für eine restriktive Rüstungsexportpolitik brauchen wir verbindlichere Regeln und wollen daher mit unseren europäischen Partnern eine entsprechende EU-Rüstungsexportverordnung abstimmen.
2685,2685,Wir setzen uns für ein nationales Rüstungsexportkontrollgesetz ein.
2686,2686,"Unser Ziel ist es, den gemeinsamen Standpunkt der EU mit seinen acht Kriterien sowie die Politischen Grundsätze der Bundesregierung für den Export von Kriegswaffen und sonstigen Rüstungsgütern, die Kleinwaffengrundsätze und die Ausweitung von Post-Shipment-Kontrollen in einem solchen Gesetz zu verankern."
2687,2687,"Nur im begründeten Einzelfall, der öffentlich nachvollziehbar dokumentiert werden muss, kann es Ausnahmen geben."
2688,2688,Den Rüstungsexportkontrollbericht werden wir transparent gestalten.
2689,2689,"Wir erteilen keine Exportgenehmigungen für Rüstungsgüter an Staaten, solange diese nachweislich unmittelbar am Jemen-Krieg beteiligt sind."
2690,2690,Menschenrechte Menschenrechtspolitik umfasst alle Aspekte staatlichen Handelns auf internationaler wie auch innenpolitischer Ebene.
2691,2691,"In einem globalen Umfeld, in dem auch von zentralen Akteuren die universelle Gültigkeit der Menschenrechte regelmäßig in Frage gestellt wird, wollen wir sie gemeinsam mit unseren Partnern verteidigen und für sie werben."
2692,2692,Das Amt des/der Beauftragten der Bundesregierung für Menschenrechtspolitik und Humanitäre Hilfe werden wir aufwerten und mit mehr Personal ausstatten.
2693,2693,"Wir werden nationale Menschenrechtsinstitutionen, wie u. a. das Deutsche Institut für Menschenrechte und die Nationale Stelle zur Verhütung von Folter finanziell und personell besser ausstatten."
2694,2694,"Wir werden die Bekämpfung von Menschenhandel ressortübergreifend koordinieren, die Unterstützungssysteme für Betroffene verbessern und ihre Rechte stärken."
2695,2695,Im Ausland aus politischen Gründen inhaftierten Deutschen werden wir auch weiterhin unbürokratisch helfen und hierfür einen Fonds einrichten.
2696,2696,"Zivilgesellschaften – insbesondere Journalistinnen, Aktivisten, Wissenschaftlerinnen und andere Menschenrechtsverteidiger – sind unverzichtbar für den Aufbau und Erhalt funktionierender Gemeinwesen."
2697,2697,"Wir verpflichten uns, diese Menschen und ihre Arbeit in besonderer Weise zu stärken und zu schützen, auch bei grenzüberschreitender Verfolgung."
2698,2698,In diesem Zusammenhang wollen wir die Aufnahme von hochgefährdeten Menschen vereinfachen und einen sicheren Antragsweg 146 gewährleisten.
2699,2699,"Zusätzlich werden wir Förderund Schutzprogramme, u. a. die Elisabeth-Selbert- Initiative, ausbauen und längerfristig gestalten."
2700,2700,An geeigneten Auslandsvertretungen werden wir weitere Stellen für Menschenrechtsarbeit schaffen.
2701,2701,Wir unterstützen den Beitritt der EU zur Europäischen Menschenrechtskonvention.
2702,2702,Den Europäischen Gerichtshof für Menschenrechte werden wir stärken und die Umsetzung seiner Urteile in allen Mitgliedsländern mit Nachdruck einfordern.
2703,2703,Der EU-Sanktionsmechanismus muss konsequent genutzt und besser mit unseren internationalen Partnern abgestimmt werden.
2704,2704,Wir setzen uns bei den Mitgliedern des Europarats verstärkt für Ratifizierung und Umsetzung der Istanbul-Konvention ein.
2705,2705,"Wir werden die Arbeit des VN-Menschenrechtsrats aktiv mitgestalten, das VN-Hochkommissariat für Menschenrechte stärken."
2706,2706,Die Arbeit der VN-Vertragsorgane und Sonderberichterstatterinnen und -erstatter wollen wir stärken sowie die Ratifizierung weiterer Menschenrechtskonventionen anstreben.
2707,2707,Das Zusatzprotokoll zum Sozialpakt der VN werden wir ratifizieren.
2708,2708,Wir wollen die Rechte von Minderheiten auf internationaler Ebene und insbesondere innerhalb der EU stärken.
2709,2709,Orientiert an den Yogyakarta-Prinzipien werden wir uns in den VN für eine Konvention für LSBTI-Rechte einsetzen.
2710,2710,Wir wollen den Schutz der Menschenrechte im digitalen Zeitalter stärken und hierfür die Internetfreiheit und digitale Menschenrechte zu außenpolitischen Schwerpunkten machen.
2711,2711,Die Initiative zum Recht auf Privatheit unterstützen wir.
2712,2712,Wir setzen uns auf VN-Ebene für die Konkretisierung und Durchsetzung des Rechts auf saubere Umwelt ein.
2713,2713,Straflosigkeit bei Menschenrechtsverletzungen muss weltweit beendet werden.
2714,2714,Deshalb engagieren wir uns für die Arbeit des Internationalen Strafgerichtshofes und der Ad-hoc-Tribunale der VN und werden uns für die Weiterentwicklung des humanitären Völkerrechts einsetzen.
2715,2715,"Wir unterstützen die Einsetzung weiterer VN-geführter Fact-Finding-Missionen sowie die Arbeit von VN Untersuchungsund Monitoring-Mechanismen, um zukünftige Strafprozesse zu ermöglichen."
2716,2716,In Deutschland wollen wir die Kapazitäten bei Verfahren nach dem Völkerstrafgesetzbuch ausbauen.
2717,2717,Basierend auf den VN-Leitprinzipien Wirtschaft und Menschenrechte setzen wir uns für einen europäischen Aktionsplan Wirtschaft und Menschenrechte ein.
2718,2718,Wir werden den nationalen Aktionsplan Wirtschaft und Menschenrechte im Einklang mit dem Lieferkettengesetz überarbeiten.
2719,2719,"Humanitäre Hilfe Deutschland wird den Aufwuchs der Mittel für humanitäre Hilfe bedarfsgerecht verstetigen und erhöhen, auch mit Blick auf die sogenannten „vergessenen Krisen“."
2720,2720,Wir sind den Zielen des 147 Humanitarian Development Peace Nexus und des Grand Bargain verpflichtet und werden an deren Umsetzung und fortwährender Weiterentwicklung engagiert und aktiv mitwirken.
2721,2721,Wir werden dort jeden dritten Euro als flexible Mittel auszahlen und die Lokalisierung weiter ausbauen.
2722,2722,Wir setzen uns für einen verbesserten Zugang für humanitäre Hilfe in Konfliktregionen und für einen verbesserten Schutz der Helferinnen und Helfer ein.
2723,2723,"Zivile Krisenprävention und Friedensförderung Die Leitlinien für Krisenprävention, Konfliktbearbeitung und Friedensförderung sind eine gute Basis für Deutschlands Engagement zur Krisenverhütung und Friedensförderung."
2724,2724,"Wir wollen Deutschlands Rolle bei der Entschärfung internationaler Krisen weiter ausbauen, dazu die Zusammenarbeit über Ressortgrenzen hinweg verbessern."
2725,2725,"Wir wollen Planziele definieren, um verlässlich und schnell Personal sowie finanzielle Mittel für zivile Krisenprävention bereitstellen zu können."
2726,2726,Verteidigung und Bundeswehr Die Bundeswehr leistet einen wesentlichen Beitrag zum Schutz und zur Verteidigung unseres Landes sowie unserer Partner und Verbündeten.
2727,2727,Als Parlamentsarmee unterliegt sie der parlamentarischen Kontrolle.
2728,2728,"Neben den Auslandseinsätzen im Rahmen des Internationalen Krisenund Konfliktmanagements, die auf dem Völkerrecht insbesondere der Beschlüsse der VN basieren, hat die Landesund Bündnisverteidigung an Bedeutung gewonnen."
2729,2729,Beide Aufgaben sind durch die Bundeswehr gleichermaßen zu erfüllen.
2730,2730,Auftrag und Aufgabe der Bundeswehr müssen sich an den strategischen Herausforderungen und Sicherheitsbedrohungen unserer Zeit orientieren.
2731,2731,Das Fähigkeitsprofil der Bundeswehr muss sich daraus ableiten.
2732,2732,"Die Bundeswehr muss entsprechend ihres Auftrages und ihrer Aufgaben bestmöglich personell, materiell sowie finanziell verlässlich ausgestattet werden."
2733,2733,Die Strukturen der Bundeswehr müssen effektiver und effizienter gestaltet werden mit dem Ziel die Einsatzbereitschaft zu erhöhen.
2734,2734,"Dazu unterziehen wir Personal, Material und Finanzen einer kritischen Bestandsaufnahme."
2735,2735,Der Modernisierungsund Digitalisierungsprozess der Bundeswehr wird angemessen parlamentarisch begleitet.
2736,2736,Unsere Soldatinnen und Soldaten leisten einen unverzichtbaren Beitrag zur Internationalen Sicherheit.
2737,2737,Wir verbessern ihre Ausrüstung wie auch die der Bundeswehr.
2738,2738,Wir beschleunigen die Modernisierung der Infrastruktur.
2739,2739,Wir richten die Schwerpunkte bei der Beschaffung der Bundeswehr strategisch aus und modernisieren das Beschaffungswesen und seine Strukturen.
2740,2740,Dies betrifft auch 148 Materialverantwortung und Nutzung.
2741,2741,"Besondere Bedeutung kommen bei der Beschaffung der Digitalisierung, der Führungsfähigkeit und der Interoperabilität zu."
2742,2742,"Wir stärken die rüstungstechnische Zusammenarbeit in Europa insbesondere mit hochwertigen Kooperationsprojekten, berücksichtigen dabei die nationalen Schlüsseltechnologien und ermöglichen kleinen und mittelständischen Unternehmen auch am Wettbewerb teilzunehmen."
2743,2743,"Ersatzbeschaffungen und marktverfügbare Systeme sind bei der Beschaffung zu priorisieren, um Fähigkeitslücken zu vermeiden."
2744,2744,Wir werden zu Beginn der 20.
2745,2745,Legislaturperiode ein Nachfolgesystem für das Kampfflugzeug Tornado beschaffen.
2746,2746,Den Beschaffungsund Zertifizierungsprozess mit Blick auf die nukleare Teilhabe Deutschlands werden wir sachlich und gewissenhaft begleiten.
2747,2747,Bewaffnete Drohnen können zum Schutz der Soldatinnen und Soldaten im Auslandseinsatz beitragen.
2748,2748,Unter verbindlichen und transparenten Auflagen und unter Berücksichtigung von ethischen und sicherheitspolitischen Aspekten werden wir daher die Bewaffnung von Drohnen der Bundeswehr in dieser Legislaturperiode ermöglichen.
2749,2749,"Bei ihrem Einsatz gelten die Regeln des Völkerrechts, extralegale Tötungen – auch durch Drohnen – lehnen wir ab."
2750,2750,Den neuen Bedrohungen im Cyberspace wollen wir durch eine ehrgeizige Cybersicherheitspolitik entgegentreten.
2751,2751,"Die Bundeswehr muss zudem in die Lage versetzt werden, im Verbund mit anderen Bundesbehörden im Cyberund Informationsraum als Akteur erfolgreich zu bestehen."
2752,2752,Die parlamentarische Kontrolle über den Einsatz von Cyber-Fähigkeiten der Bundeswehr muss gewährleistet sein.
2753,2753,Die Bundeswehr muss demografiefest und langfristig auch mit Blick auf die Altersstruktur ausbalanciert sein.
2754,2754,Wir werden daher weitere Maßnahmen zur Steigerung der Attraktivität des Dienstes in der Bundeswehr einführen und dabei auch den Übergang der Soldaten auf Zeit in die Wehrverwaltung erleichtern sowie in die freie Wirtschaft verbessern.
2755,2755,Die Innere Führung werden wir stärken.
2756,2756,Maßnahmen der politischen Bildung werden wir zeitgemäß ausgestalten und ausbauen.
2757,2757,Die umfassende Betreuung und Fürsorge von Soldatinnen und Soldaten und deren Angehörigen wird weiter ausgebaut.
2758,2758,Ausbildung und Dienst an der Waffe bleiben volljährigen Soldatinnen und Soldaten vorbehalten.
2759,2759,Wir unterstützen eine starke Reserve.
2760,2760,149 Alle Angehörigen der Bundeswehr müssen unzweifelhaft auf dem Boden der freiheitlich demokratischen Grundordnung stehen.
2761,2761,"Wir werden Dienstund Arbeitsrecht anpassen, um Extremistinnen und Extremisten umgehend aus dem Dienst entlassen zu können."
2762,2762,"Wir bekennen uns zu Deutschlands Rolle und Verantwortung für Frieden, Freiheit und Wohlstand in der Welt."
2763,2763,Als verlässlicher Partner in Systemen kollektiver Sicherheit werden wir an unserem außenund sicherheitspolitischen Engagement festhalten.
2764,2764,Gleichwohl muss jedem Einsatz der Bundeswehr eine kritisch-inhaltliche Auseinandersetzung und eine Überprüfung der Voraussetzungen vorausgehen sowie die Erarbeitung möglicher Exit-Strategien.
2765,2765,Der Einsatz militärischer Gewalt ist für uns äußerstes Mittel und muss stets in eine realistische politische Bearbeitung von Konflikten und ihrer Ursachen eingebunden sein.
2766,2766,"Bewaffnete Einsätze der Bundeswehr im Ausland sind in ein System gegenseitiger kollektiver Sicherheit, basierend auf Grundgesetz und Völkerrecht, einzubetten."
2767,2767,Eine regelmäßige Evaluierung von laufenden Auslandseinsätzen werden wir sicherstellen.
2768,2768,Wir wollen die Evakuierungsmission des Afghanistan-Einsatzes in einem parlamentarischen Untersuchungsausschuss aufarbeiten.
2769,2769,Zudem wollen wir den Gesamteinsatz in einer Enquete- Kommission mit wissenschaftlicher Expertise evaluieren.
2770,2770,"Die gewonnenen Erkenntnisse müssen praxisnah und zukunftsgerichtet aufbereitet werden, so dass sie in die Gestaltung zukünftiger deutscher Auslandseinsätze einfließen."
2771,2771,Entwicklungszusammenarbeit Wir richten unser Handeln an der Agenda 2030 der VN mit ihren Nachhaltigkeitszielen (SDG) und einer werteorientierten Entwicklungspolitik aus.
2772,2772,"Wir setzen uns weltweit für nachhaltige Entwicklung, den Kampf gegen Hunger und Armut, Klimagerechtigkeit, Biodiversität und für eine sozial-ökologische Wende ein."
2773,2773,Unser multilaterales Engagement verstärken wir deutlich.
2774,2774,"Wir wollen sicherstellen, dass Deutschland seine internationalen Verpflichtungen im Bereich der Entwicklungszusammenarbeit und Internationalen Klimafinanzierung erfüllt."
2775,2775,"Wir werden eine ODA-Quote von mindestens 0,7 Prozent des Bruttonationaleinkommens (BNE) einhalten."
2776,2776,"In diesem Rahmen setzen wir 0,2 Prozent des BNE für die ärmsten Länder des Globalen Südens (LDC) ein."
2777,2777,Zusätzlich sollen die Mittel für die internationale Klimafinanzierung weiter aufwachsen.
2778,2778,"Die Ausgaben für Krisenprävention, Humanitäre Hilfe, AKBP und Entwicklungszusammenarbeit sollen wie bisher im Maßstab eins-zu-eins wie die Ausgaben für Verteidigung steigen auf Grundlage des Haushaltes 2021."
2779,2779,"Wir werden die ODA-Mittel auf Bundesebene unter den zuständigen Ressorts stärker koordinieren, um sie wirkungsvoller nutzen zu können."
2780,2780,150 Ernährungssicherheit und den Zugang zu sauberem Trinkwasser fördern wir mit nachhaltigen agrarökologischen Ansätzen sowie Wissensund Technologietransfer gerade im Bereich kleinbäuerlicher Agrarwirtschaft.
2781,2781,Deutsche und europäische Agrarexporte sollen nicht Märkte in den Partnerländern zerstören und mutwilliger Verzerrung des Nahrungsmittelmarktes durch Finanzmarktspekulation wollen wir aktiv begegnen.
2782,2782,"Wir werden von den rechtlichen Möglichkeiten Gebrauch machen, den Export von bestimmten Pestiziden zu untersagen, die in der EU aus Gründen des Schutzes der menschlichen Gesundheit nicht zugelassen sind."
2783,2783,"Gemeinsam mit Gewerkschaften, Unternehmen und Zivilgesellschaft setzen wir uns für faire und formelle Arbeitsbedingungen sowie existenzsichernde Löhne weltweit ein."
2784,2784,Durch den Aufbau sozialer Sicherungssysteme wollen wir unsere Partnerländer aktiv im Kampf gegen Armut unterstützen.
2785,2785,"Wir wollen hierfür auch ein internationales Finanzierungsinstrument (Global Fund for Social Protection) für diejenigen Länder, die keine ausreichenden Ressourcen zur Verfügung haben, unterstützen."
2786,2786,"Mit Klimaund Entwicklungspartnerschaften fördern wir beidseitigen Wissensund Technologietransfer, den Ausbau Erneuerbarer Energien mit eigenständiger Wertschöpfung und lokalen Nutzungsmöglichkeiten, nachhaltige Infrastruktur und weitere Klimaschutzund Anpassungsmaßnahmen in unseren Partnerländern."
2787,2787,"Dazu gehören auch Maßnahmen zum Erhalt der Biodiversität, zur Stärkung der Klimaresilienz, zur Überwindung von Energiearmut und am Verursacherprinzip orientierte Klimarisikoversicherungen."
2788,2788,Zur Erreichung der Klimaziele werden wir mehr in den Schutz bestehender Wälder und Moore und nachhaltige Aufforstungen investieren.
2789,2789,Wir verstärken hierzu insbesondere unsere Ansätze zur Förderung der privatwirtschaftlichen und kleinbäuerlichen nachhaltigen Forstwirtschaft.
2790,2790,"Wir werden die Partnerländer bei ihrer stark ansteigenden Urbanisierung dabei unterstützen, diesen Prozess ressourcenschonend und klimasensibel zu gestalten und zu administrieren."
2791,2791,Wir stärken die globale Gesundheitsarchitektur im Rahmen des One Health-Ansatzes.
2792,2792,Die Weltgesundheitsorganisation (WHO) soll reformiert und gestärkt werden.
2793,2793,"Wir werden die Wasser-, Sanitärund Hygieneversorgung (WASH) ausbauen, die globale Impfallianz ausreichend ausstatten und die Bekämpfung von armutsassoziierten und vernachlässigten Tropenkrankheiten intensivieren."
2794,2794,Wir unterstützen die globale COVID-19-Impfkampagne COVAX und stärken sie finanziell sowie durch schnelle Lieferung von Impfstoffen.
2795,2795,"Wir unterstützen freiwillige Produktionspartnerschaften und den Transfer von Know-how, um die Produktionskapazitäten für Medikamente und Impfstoffe weltweit 151 auszubauen."
2796,2796,In diesem Sinne bringen wir uns konstruktiv in die internationalen Debatten um eine gerechte Impfstoffversorgung ein.
2797,2797,"Wir stärken unser Engagement insbesondere für Grundbildung, duale Ausbildung sowie Fortund Weiterbildungsangebote sowie die entwicklungspolitische Bildungsarbeit der Zivilgesellschaft im Inland."
2798,2798,"Wir wollen durch digitale Technologien einen chancengleichen und freien Zugang zu Informationen und Teilhabe ermöglichen und diese insbesondere in den Bereichen Bildung, Gesundheit und Klimasowie Ressourcenschutz einsetzen."
2799,2799,Mit dem Ziel des gegenseitigen Lernens fördern wir den Austausch und Kooperationen zwischen innovativen Akteuren wie Start-ups in Industrieund Entwicklungsländern.
2800,2800,"Wir stärken die Rechte, Repräsentanz und Ressourcen von Frauen, Mädchen und marginalisierter Gruppen wie LSBTI."
2801,2801,"Die gleichberechtigte politische, wirtschaftliche und soziale Teilhabe, die Stärkung sexueller und reproduktiver Gesundheit und Rechte von Frauen und Mädchen sowie der uneingeschränkte Zugang zu gleichwertiger Bildung und Gesundheitsversorgung sind für uns zentral."
2802,2802,Wir werden einen umfassenden Gender-Aktionsplan unter Beteiligung der Zivilgesellschaft erarbeiten und ihn finanziell unterlegen.
2803,2803,"Wir stärken unsere Förderung der Zivilgesellschaft und die wichtige Rolle von Gewerkschaften, politischen und privaten Stiftungen und Kirchen, insbesondere in fragilen Kontexten."
2804,2804,"Die wichtige Arbeit der politischen Stiftungen mit Mitteln des BMZ soll auch künftig gesichert und verstärkt werden, insbesondere auch in den bisherigen Projektländern."
2805,2805,"Finanzielle Unterstützungsleistungen für regierungsnahe Akteure orientieren wir an Demokratie, Rechtsstaatlichkeit, Menschenrechten, der Erweiterung von Freiräumen für zivilgesellschaftliche Akteure und Presse und der Bekämpfung von Korruption."
2806,2806,Den Europäischen Demokratiefonds werden wir verstärkt unterstützen.
2807,2807,Unser Ziel ist ein neuer internationaler Schuldenmanagementkonsens.
2808,2808,"Wir unterstützen eine Initiative für ein kodifiziertes internationales Staateninsolvenzverfahren, das alle Gläubiger miteinbezieht und Schuldenerleichterungen für besonders gefährdete Ländergruppen umsetzt."
2809,2809,"Um die Eigeneinnahmen der Partnerländer zu erhöhen und Steuerflucht zu bekämpfen, werden wir rechtmäßige, effektive und transparente Steuersysteme fordern und fördern, die auch die finanzielle Leistungsfähigkeit der Eliten einbeziehen."
2810,2810,"Wir streben an, die Vergabeund Förderrichtlinien des BMZ und des AA zu vereinfachen."
2811,2811,Wir werden das Deutsche Evaluierungsinstitut der Entwicklungszusammenarbeit (DEval) und das Deutsche Institut 152 für Entwicklungspolitik (DIE) als unabhängige Instanzen stärken.
2812,2812,Wir werden die ressortübergreifende Evaluierung der Verwendung der ODA-Mittel stärken.
2813,2813,"Wir überprüfen die Haushaltsstruktur zu den Sonderinitiativen, BMZ 2030 und die Länderliste."
2814,2814,Bilaterale und regionale Beziehungen Die transatlantische Partnerschaft und die Freundschaft mit den USA sind ein zentraler Pfeiler unseres internationalen Handelns.
2815,2815,"Wir treten für eine Erneuerung und Dynamisierung der transatlantischen Beziehungen mit den USA und Kanada ein, die wir europäisch ausgestalten wollen."
2816,2816,"Gemeinsam wollen wir die regelbasierte internationale Ordnung stabilisieren, autoritären Entwicklungen begegnen und in der östlichen und südlichen Nachbarschaft der EU verstärkt zusammenarbeiten."
2817,2817,"Wir streben eine ambitionierte Klimaund Energiepartnerschaft und eine enge Zusammenarbeit bei Menschenrechten, globaler Gesundheitspolitik, Handel, Konnektivität, internationalen Standards, Abrüstung sowie geound sicherheitspolitischen Fragen an."
2818,2818,"Wir suchen den intensiven transatlantischen Dialog zu Datensouveränität, Netzfreiheit und künstlicher Intelligenz."
2819,2819,"Wir wollen die Beziehungen mit dem Kongress, mit Bundesstaaten, Städten, der Zivilgesellschaft, der Wirtschaft und der Wissenschaft sowie den Jugendaustausch fördern und in die ganze Breite des Landes und der Gesellschaft bringen."
2820,2820,Das Vereinigte Königreich ist für Deutschland einer der engsten Partner außerhalb der EU.
2821,2821,Eine weiterhin enge Partnerschaft Großbritanniens mit der EU ermöglicht auch die Umsetzung einer anspruchsvollen Agenda.
2822,2822,Auch in der Außenund Sicherheitspolitik wollen wir die Zusammenarbeit.
2823,2823,Wir arbeiten gemeinsam mit der EU und ihren Mitgliedstaaten an der Fortentwicklung der Östlichen Partnerschaft.
2824,2824,"Staaten wie die Ukraine, Moldau und Georgien, die einen EU-Beitritt anstreben, sollen sich durch konsequente rechtsstaatliche und marktwirtschaftliche Reformen annähern können."
2825,2825,Wir werden entschlossen und verlässlich auf demokratische Umbrüche reagieren und den Demokratiebewegungen ein Partner sein.
2826,2826,Wir wollen durch zielgerichtete Visaerleichterungen den zivilgesellschaftlichen Austausch vereinfachen.
2827,2827,Wir werden die Ukraine weiter bei der Wiederherstellung voller territorialer Integrität und Souveränität unterstützen.
2828,2828,"Wir streben eine Vertiefung der Energiepartnerschaft mit der Ukraine an, mit starken Ambitionen in den Bereichen Erneuerbare Energie, Produktion von Grünem Wasserstoff, Energieeffizienz und CO2-Reduktion."
2829,2829,"153 Wir stehen an der Seite der Menschen in Belarus und unterstützen ihren Wunsch nach Neuwahlen, Demokratie, Freiheit sowie Rechtsstaatlichkeit und fordern die bedingungslose Freilassung aller politischen Gefangenen."
2830,2830,Die russische Einmischung zugunsten Lukaschenkos ist inakzeptabel.
2831,2831,Die demokratische Opposition in Belarus werden wir durch weitere Angebote unterstützen.
2832,2832,"Sollte sich Lukaschenko nicht zu einem Kurswechsel entschließen streben wir eine Erweiterung der bestehenden EU-Sanktionen an, um dem Regime den Zugang zu Finanzmitteln zu erschweren."
2833,2833,Die deutsch-russischen Beziehungen sind tief und vielfältig.
2834,2834,Russland ist zudem ein wichtiger internationaler Akteur.
2835,2835,Wir wissen um die Bedeutung von substantiellen und stabilen Beziehungen und streben diese weiterhin an.
2836,2836,Wir sind zu einem konstruktiven Dialog bereit.
2837,2837,"Die Interessen beider Seiten adressieren wir auf der Grundlage der Prinzipien des Völkerrechts, der Menschenrechte und der europäischen Friedensordnung, zu denen sich auch Russland bekannt hat."
2838,2838,"Wir achten die Interessen unserer europäischen Nachbarn, insbesondere unserer Partner in Mittelund Osteuropa."
2839,2839,Unterschiedlichen Bedrohungsperzeptionen werden wir Rechnung tragen und den Fokus auf eine gemeinsame und kohärente EU-Politik gegenüber Russland legen.
2840,2840,"Wir fordern ein unverzügliches Ende der Destabilisierungsversuche gegen die Ukraine, der Gewalt in der Ostukraine und der völkerrechtswidrigen Annexion der Krim."
2841,2841,Der Weg zu einer friedlichen Lösung des Konflikts in der Ostukraine und die Aufhebung der diesbezüglichen Sanktionen hängt von der vollständigen Umsetzung der Minsker Vereinbarungen ab.
2842,2842,Wir treten für die Lösung eingefrorener Konflikte in der Region ein.
2843,2843,Wir wollen mit Russland stärker zu Zukunftsthemen (z.
2844,2844,"B. Wasserstoff, Gesundheit) und bei der Bewältigung globaler Herausforderungen (z."
2845,2845,"B. Klima, Umwelt) zusammenarbeiten."
